caption_bytes,edge_bytes,edge_uncertainty_bytes,manifest_bytes,semantic_packet_bytes,visual_bytes,bundle_overhead_bytes,total_bundle_bytes,video,config,frame_index,bit_depth
569,131133,131133,247,663,66144,352,330241,08_car_exit,fixed_int16,64,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,65,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,66,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,67,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,68,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,69,16
0,0,0,127,663,0,64,854,08_car_exit,fixed_int16,7,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,70,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,71,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,72,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,73,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,74,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,75,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,76,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,77,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,78,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,79,16
0,0,0,127,663,0,64,854,08_car_exit,fixed_int16,8,16
569,131133,131133,247,663,66144,352,330241,08_car_exit,fixed_int16,80,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,81,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,82,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,83,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,84,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,85,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,86,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,87,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,88,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,89,16
0,0,0,127,663,0,64,854,08_car_exit,fixed_int16,9,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,90,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,91,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,92,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,93,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,94,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,95,16
569,131133,131133,247,663,66144,352,330241,08_car_exit,fixed_int16,96,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,97,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,98,16
0,0,0,128,663,0,64,855,08_car_exit,fixed_int16,99,16
569,131133,131133,245,663,16992,352,281087,08_car_exit,fixed_int4,0,4
0,0,0,126,663,0,64,853,08_car_exit,fixed_int4,1,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,10,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,11,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,12,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,13,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,14,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,15,4
569,131133,131133,246,663,16992,352,281088,08_car_exit,fixed_int4,16,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,17,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,18,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,19,4
0,0,0,126,663,0,64,853,08_car_exit,fixed_int4,2,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,20,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,21,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,22,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,23,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,24,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,25,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,26,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,27,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,28,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,29,4
0,0,0,126,663,0,64,853,08_car_exit,fixed_int4,3,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,30,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,31,4
569,131133,131133,246,663,16992,352,281088,08_car_exit,fixed_int4,32,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,33,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,34,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,35,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,36,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,37,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,38,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,39,4
0,0,0,126,663,0,64,853,08_car_exit,fixed_int4,4,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,40,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,41,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,42,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,43,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,44,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,45,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,46,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,47,4
569,131133,131133,246,663,16992,352,281088,08_car_exit,fixed_int4,48,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,49,4
0,0,0,126,663,0,64,853,08_car_exit,fixed_int4,5,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,50,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,51,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,52,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,53,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,54,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,55,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,56,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,57,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,58,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,59,4
0,0,0,126,663,0,64,853,08_car_exit,fixed_int4,6,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,60,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,61,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,62,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,63,4
569,131133,131133,246,663,16992,352,281088,08_car_exit,fixed_int4,64,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,65,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,66,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,67,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,68,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,69,4
0,0,0,126,663,0,64,853,08_car_exit,fixed_int4,7,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,70,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,71,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,72,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,73,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,74,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,75,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,76,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,77,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,78,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,79,4
0,0,0,126,663,0,64,853,08_car_exit,fixed_int4,8,4
569,131133,131133,246,663,16992,352,281088,08_car_exit,fixed_int4,80,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,81,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,82,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,83,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,84,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,85,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,86,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,87,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,88,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,89,4
0,0,0,126,663,0,64,853,08_car_exit,fixed_int4,9,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,90,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,91,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,92,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,93,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,94,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,95,4
569,131133,131133,246,663,16992,352,281088,08_car_exit,fixed_int4,96,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,97,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,98,4
0,0,0,127,663,0,64,854,08_car_exit,fixed_int4,99,4
569,131133,131133,245,663,25184,352,289279,08_car_exit,fixed_int6,0,6
0,0,0,126,663,0,64,853,08_car_exit,fixed_int6,1,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,10,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,11,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,12,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,13,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,14,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,15,6
569,131133,131133,246,663,25184,352,289280,08_car_exit,fixed_int6,16,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,17,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,18,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,19,6
0,0,0,126,663,0,64,853,08_car_exit,fixed_int6,2,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,20,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,21,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,22,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,23,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,24,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,25,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,26,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,27,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,28,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,29,6
0,0,0,126,663,0,64,853,08_car_exit,fixed_int6,3,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,30,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,31,6
569,131133,131133,246,663,25184,352,289280,08_car_exit,fixed_int6,32,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,33,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,34,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,35,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,36,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,37,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,38,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,39,6
0,0,0,126,663,0,64,853,08_car_exit,fixed_int6,4,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,40,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,41,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,42,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,43,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,44,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,45,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,46,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,47,6
569,131133,131133,246,663,25184,352,289280,08_car_exit,fixed_int6,48,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,49,6
0,0,0,126,663,0,64,853,08_car_exit,fixed_int6,5,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,50,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,51,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,52,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,53,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,54,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,55,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,56,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,57,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,58,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,59,6
0,0,0,126,663,0,64,853,08_car_exit,fixed_int6,6,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,60,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,61,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,62,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,63,6
569,131133,131133,246,663,25184,352,289280,08_car_exit,fixed_int6,64,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,65,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,66,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,67,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,68,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,69,6
0,0,0,126,663,0,64,853,08_car_exit,fixed_int6,7,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,70,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,71,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,72,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,73,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,74,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,75,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,76,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,77,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,78,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,79,6
0,0,0,126,663,0,64,853,08_car_exit,fixed_int6,8,6
569,131133,131133,246,663,25184,352,289280,08_car_exit,fixed_int6,80,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,81,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,82,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,83,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,84,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,85,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,86,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,87,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,88,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,89,6
0,0,0,126,663,0,64,853,08_car_exit,fixed_int6,9,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,90,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,91,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,92,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,93,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,94,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,95,6
569,131133,131133,246,663,25184,352,289280,08_car_exit,fixed_int6,96,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,97,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,98,6
0,0,0,127,663,0,64,854,08_car_exit,fixed_int6,99,6
569,131133,131133,245,663,33376,352,297471,08_car_exit,fixed_int8,0,8
0,0,0,126,663,0,64,853,08_car_exit,fixed_int8,1,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,10,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,11,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,12,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,13,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,14,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,15,8
569,131133,131133,246,663,33376,352,297472,08_car_exit,fixed_int8,16,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,17,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,18,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,19,8
0,0,0,126,663,0,64,853,08_car_exit,fixed_int8,2,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,20,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,21,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,22,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,23,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,24,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,25,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,26,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,27,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,28,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,29,8
0,0,0,126,663,0,64,853,08_car_exit,fixed_int8,3,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,30,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,31,8
569,131133,131133,246,663,33376,352,297472,08_car_exit,fixed_int8,32,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,33,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,34,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,35,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,36,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,37,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,38,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,39,8
0,0,0,126,663,0,64,853,08_car_exit,fixed_int8,4,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,40,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,41,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,42,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,43,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,44,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,45,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,46,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,47,8
569,131133,131133,246,663,33376,352,297472,08_car_exit,fixed_int8,48,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,49,8
0,0,0,126,663,0,64,853,08_car_exit,fixed_int8,5,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,50,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,51,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,52,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,53,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,54,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,55,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,56,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,57,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,58,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,59,8
0,0,0,126,663,0,64,853,08_car_exit,fixed_int8,6,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,60,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,61,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,62,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,63,8
569,131133,131133,246,663,33376,352,297472,08_car_exit,fixed_int8,64,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,65,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,66,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,67,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,68,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,69,8
0,0,0,126,663,0,64,853,08_car_exit,fixed_int8,7,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,70,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,71,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,72,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,73,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,74,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,75,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,76,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,77,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,78,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,79,8
0,0,0,126,663,0,64,853,08_car_exit,fixed_int8,8,8
569,131133,131133,246,663,33376,352,297472,08_car_exit,fixed_int8,80,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,81,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,82,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,83,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,84,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,85,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,86,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,87,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,88,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,89,8
0,0,0,126,663,0,64,853,08_car_exit,fixed_int8,9,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,90,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,91,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,92,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,93,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,94,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,95,8
569,131133,131133,246,663,33376,352,297472,08_car_exit,fixed_int8,96,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,97,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,98,8
0,0,0,127,663,0,64,854,08_car_exit,fixed_int8,99,8
241,131133,131133,256,432,0,146,263341,09_scene_cut_chair_car,fixed_awgn,0,
0,0,0,137,432,0,64,633,09_scene_cut_chair_car,fixed_awgn,1,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,10,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,11,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,12,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,13,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,14,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,15,
241,131133,131133,257,432,0,146,263342,09_scene_cut_chair_car,fixed_awgn,16,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,17,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,18,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,19,
0,0,0,137,432,0,64,633,09_scene_cut_chair_car,fixed_awgn,2,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,20,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,21,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,22,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,23,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,24,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,25,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,26,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,27,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,28,
0,0,0,138,432,0,64,634,09_scene_cut_chair_car,fixed_awgn,29,
0,0,0,137,432,0,64,633,09_scene_cut_chair_car,fixed_awgn,3,
393,131133,131133,257,514,0,146,263576,09_scene_cut_chair_car,fixed_awgn,30,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,31,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,32,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,33,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,34,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,35,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,36,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,37,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,38,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,39,
0,0,0,137,432,0,64,633,09_scene_cut_chair_car,fixed_awgn,4,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,40,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,41,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,42,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,43,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,44,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,45,
393,131133,131133,257,514,0,146,263576,09_scene_cut_chair_car,fixed_awgn,46,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,47,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,48,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,49,
0,0,0,137,432,0,64,633,09_scene_cut_chair_car,fixed_awgn,5,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,50,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,51,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,52,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,53,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,54,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,55,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,56,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,57,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,58,
0,0,0,138,514,0,64,716,09_scene_cut_chair_car,fixed_awgn,59,
