video,config,frame_index,selector,decision,force_reason,visual_transmitted,reason,psss_backend_kind,latent_elements,analog_channel_symbols,source_packet_bits,estimated_digital_channel_symbols,estimated_wire_bytes,digital_symbols_status,wire_bytes_status
01_person_walk,fixed_awgn,0,fixed,keyframe,first_frame,True,,,32768,32768,2107152,unavailable,263394.0,unavailable,exact
01_person_walk,fixed_awgn,1,fixed,reuse,,False,,,0,,5168,unavailable,646.0,unavailable,exact
01_person_walk,fixed_awgn,10,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,11,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,12,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,13,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,14,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,15,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,16,fixed,keyframe,selected,True,,,32768,32768,2107160,unavailable,263395.0,unavailable,exact
01_person_walk,fixed_awgn,17,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,18,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,19,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,2,fixed,reuse,,False,,,0,,5168,unavailable,646.0,unavailable,exact
01_person_walk,fixed_awgn,20,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,21,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,22,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,23,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,24,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,25,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,26,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,27,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,28,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,29,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,3,fixed,reuse,,False,,,0,,5168,unavailable,646.0,unavailable,exact
01_person_walk,fixed_awgn,30,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,31,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,32,fixed,keyframe,selected,True,,,32768,32768,2107160,unavailable,263395.0,unavailable,exact
01_person_walk,fixed_awgn,33,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,34,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,35,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,36,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,37,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,38,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,39,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,4,fixed,reuse,,False,,,0,,5168,unavailable,646.0,unavailable,exact
01_person_walk,fixed_awgn,40,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,41,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,42,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,43,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,44,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,45,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,46,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,47,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,48,fixed,keyframe,selected,True,,,32768,32768,2107160,unavailable,263395.0,unavailable,exact
01_person_walk,fixed_awgn,49,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,5,fixed,reuse,,False,,,0,,5168,unavailable,646.0,unavailable,exact
01_person_walk,fixed_awgn,50,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,51,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,52,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,53,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,54,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,55,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,56,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,57,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,58,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,59,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,6,fixed,reuse,,False,,,0,,5168,unavailable,646.0,unavailable,exact
01_person_walk,fixed_awgn,60,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,61,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,62,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,63,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,64,fixed,keyframe,selected,True,,,32768,32768,2107160,unavailable,263395.0,unavailable,exact
01_person_walk,fixed_awgn,65,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,66,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,67,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,68,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,69,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,7,fixed,reuse,,False,,,0,,5168,unavailable,646.0,unavailable,exact
01_person_walk,fixed_awgn,70,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,71,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,72,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,73,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,74,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,75,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,76,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,77,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,78,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,79,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,8,fixed,reuse,,False,,,0,,5168,unavailable,646.0,unavailable,exact
01_person_walk,fixed_awgn,80,fixed,keyframe,selected,True,,,32768,32768,2107160,unavailable,263395.0,unavailable,exact
01_person_walk,fixed_awgn,81,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,82,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,83,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,84,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,85,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,86,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,87,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,88,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,89,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,9,fixed,reuse,,False,,,0,,5168,unavailable,646.0,unavailable,exact
01_person_walk,fixed_awgn,90,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,91,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,92,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,93,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,94,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,95,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,96,fixed,keyframe,selected,True,,,32768,32768,2107160,unavailable,263395.0,unavailable,exact
01_person_walk,fixed_awgn,97,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,98,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_awgn,99,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_float32,0,fixed,keyframe,first_frame,True,,,32768,,3162264,unavailable,395283.0,unavailable,exact
01_person_walk,fixed_float32,1,fixed,reuse,,False,,,0,,5192,unavailable,649.0,unavailable,exact
01_person_walk,fixed_float32,10,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,11,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,12,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,13,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,14,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,15,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,16,fixed,keyframe,selected,True,,,32768,,3162272,unavailable,395284.0,unavailable,exact
01_person_walk,fixed_float32,17,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,18,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,19,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,2,fixed,reuse,,False,,,0,,5192,unavailable,649.0,unavailable,exact
01_person_walk,fixed_float32,20,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,21,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,22,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,23,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,24,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,25,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,26,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,27,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,28,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,29,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,3,fixed,reuse,,False,,,0,,5192,unavailable,649.0,unavailable,exact
01_person_walk,fixed_float32,30,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,31,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,32,fixed,keyframe,selected,True,,,32768,,3162272,unavailable,395284.0,unavailable,exact
01_person_walk,fixed_float32,33,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,34,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,35,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,36,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,37,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,38,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,39,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,4,fixed,reuse,,False,,,0,,5192,unavailable,649.0,unavailable,exact
01_person_walk,fixed_float32,40,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,41,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,42,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,43,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,44,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,45,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,46,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,47,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,48,fixed,keyframe,selected,True,,,32768,,3162272,unavailable,395284.0,unavailable,exact
01_person_walk,fixed_float32,49,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,5,fixed,reuse,,False,,,0,,5192,unavailable,649.0,unavailable,exact
01_person_walk,fixed_float32,50,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,51,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,52,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,53,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,54,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,55,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,56,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,57,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,58,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,59,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,6,fixed,reuse,,False,,,0,,5192,unavailable,649.0,unavailable,exact
01_person_walk,fixed_float32,60,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,61,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,62,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,63,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,64,fixed,keyframe,selected,True,,,32768,,3162272,unavailable,395284.0,unavailable,exact
01_person_walk,fixed_float32,65,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,66,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,67,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,68,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,69,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,7,fixed,reuse,,False,,,0,,5192,unavailable,649.0,unavailable,exact
01_person_walk,fixed_float32,70,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,71,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,72,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,73,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,74,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,75,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,76,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,77,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,78,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,79,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,8,fixed,reuse,,False,,,0,,5192,unavailable,649.0,unavailable,exact
01_person_walk,fixed_float32,80,fixed,keyframe,selected,True,,,32768,,3162272,unavailable,395284.0,unavailable,exact
01_person_walk,fixed_float32,81,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,82,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,83,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,84,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,85,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,86,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,87,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,88,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,89,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,9,fixed,reuse,,False,,,0,,5192,unavailable,649.0,unavailable,exact
01_person_walk,fixed_float32,90,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,91,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,92,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,93,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,94,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,95,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,96,fixed,keyframe,selected,True,,,32768,,3162272,unavailable,395284.0,unavailable,exact
01_person_walk,fixed_float32,97,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,98,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_float32,99,fixed,reuse,,False,,,0,,5200,unavailable,650.0,unavailable,exact
01_person_walk,fixed_int16,0,fixed,keyframe,first_frame,True,,,32768,,2637960,unavailable,329745.0,unavailable,exact
01_person_walk,fixed_int16,1,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_int16,10,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,11,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,12,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,13,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,14,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,15,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,16,fixed,keyframe,selected,True,,,32768,,2637968,unavailable,329746.0,unavailable,exact
01_person_walk,fixed_int16,17,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,18,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,19,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,2,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_int16,20,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,21,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,22,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,23,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,24,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,25,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,26,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,27,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,28,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,29,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,3,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_int16,30,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,31,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,32,fixed,keyframe,selected,True,,,32768,,2637968,unavailable,329746.0,unavailable,exact
01_person_walk,fixed_int16,33,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,34,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,35,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,36,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,37,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,38,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,39,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,4,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_int16,40,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,41,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,42,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,43,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,44,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,45,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,46,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,47,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,48,fixed,keyframe,selected,True,,,32768,,2637968,unavailable,329746.0,unavailable,exact
01_person_walk,fixed_int16,49,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,5,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_int16,50,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,51,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,52,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,53,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,54,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,55,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,56,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,57,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,58,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,59,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,6,fixed,reuse,,False,,,0,,5176,unavailable,647.0,unavailable,exact
01_person_walk,fixed_int16,60,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,61,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,62,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,63,fixed,reuse,,False,,,0,,5184,unavailable,648.0,unavailable,exact
01_person_walk,fixed_int16,64,fixed,keyframe,selected,True,,,32768,,2637968,unavailable,329746.0,unavailable,exact
